3558366,1971,US,438,4,46
3585714,1971,US,438,4,46
3891468,1975,JP,438,4,46
3961353,1976,US,257,4,46
4004950,1977,FR,438,4,46
4045251,1977,DE,438,4,46
3564443,1971,JP,330,4,41
4058419,1977,JP,438,4,46
4110126,1978,US,438,4,46
3400309,1968,US,257,4,46
3663277,1972,US,427,1,12
3801880,1974,JP,257,4,46
4070501,1978,US,438,4,46
4172004,1979,US,438,4,46
4029562,1977,US,438,4,46
4181755,1980,US,438,4,46
3283223,1966,US,257,4,46
3644799,1972,CH,257,4,46
3880675,1975,JP,438,4,46
3472751,1969,US,204,1,19
3657542,1972,US,250,4,44
3675313,1972,US,438,4,46
3823352,1974,US,257,4,46
3884788,1975,US,117,1,19
3920482,1975,US,438,4,46
3950233,1976,US,205,1,19
3974298,1976,GB,426,6,61
3660732,1972,US,257,4,46
3846821,1974,JP,257,4,46
3943555,1976,US,257,4,46
3997908,1976,DE,257,4,46
3425879,1969,US,438,4,46
3621346,1971,US,257,4,46
3813585,1974,JP,257,4,46
3855690,1974,US,438,4,46
3884733,1975,US,438,4,46
3998672,1976,JP,438,4,46
4066482,1978,US,117,1,19
4071383,1978,JP,117,1,19
4051506,1977,JP,257,4,46
3427513,1969,US,257,4,46
4016587,1977,US,257,4,46
4076556,1978,US,438,4,46
4188707,1980,JP,438,4,46
4205333,1980,JP,257,4,46
3623923,1971,US,438,4,46
3914857,1975,DE,438,4,46
4050965,1977,US,438,4,46
4086694,1978,MM,438,4,46
4232439,1980,JP,438,4,46
4280854,1981,JP,438,4,46
4335503,1982,US,438,4,46
4110122,1978,US,136,4,45
4323913,1982,DE,257,4,46
3681153,1972,US,438,4,46
3972756,1976,JP,438,4,46
4023195,1977,US,257,4,46
4043848,1977,FR,438,4,46
4113533,1978,JP,438,4,46
3793721,1974,US,438,4,46
3881242,1975,GB,438,4,46
4013489,1977,US,438,4,46
4109372,1978,US,438,4,46
4221045,1980,US,257,4,46
3725160,1973,US,438,4,46
3979765,1976,US,257,4,46
4083098,1978,GB,428,6,69
3810795,1974,US,438,4,46
3911560,1975,US,438,4,46
4203800,1980,US,438,4,46
4317273,1982,US,438,4,46
3632436,1972,US,438,4,46
3765937,1973,US,427,1,12
3810796,1974,US,438,4,46
3852104,1974,NL,438,4,46
3858231,1974,US,257,4,46
2981877,1976,NL,257,4,46
3165430,1965,US,438,4,46
3279963,1966,US,438,4,46
3484313,1969,JP,438,4,46
3649386,1972,US,257,4,46
3135638,1964,US,438,4,46
3447984,1969,US,438,4,46
3537925,1970,US,216,1,19
3607466,1971,JP,438,4,46
3617822,1971,JP,257,4,46
3954522,1976,US,438,4,46
3664896,1972,US,438,4,46
3299329,1967,US,257,4,46
3394037,1968,US,438,4,46
3450963,1969,US,257,4,46
3460006,1969,US,257,4,46
3481801,1969,US,438,4,46
3656028,1972,US,257,4,46
3666573,1972,US,438,4,46
3769105,1973,US,438,4,46
3611067,1971,US,257,4,46
3648130,1972,US,257,4,46
3823353,1974,DE,257,4,46
3901735,1975,US,438,4,46
3922565,1975,DE,326,4,46
3924264,1975,US,257,4,46
3930909,1976,NL,438,4,46
3968272,1976,US,438,4,46
